Time PPRED IPRED PWRES IWRES NPDE Sex
4 4.0331 6.2318 2.3988 1.5383 2.1651 0
12 1.2877 2.1855 0.27466 -0.76091 0.48326 0
12 1.2877 0.70136 -1.245 -1.1753 -1.4854 1
24 0.67765 0.35133 -0.24888 0.82478 -0.09185 1
12 1.2877 1.6408 0.12096 -0.026259 0.23633 0
24 0.67765 0.935 0.5233 0.57901 0.69698 0
0.5 15.518 14.328 -0.20008 0.11702 -0.06561 1
4 4.0331 1.4715 -1.4684 -0.60086 -1.7263 1
0.5 15.518 23.56 1.4394 0.726 1.306 0
1 12.422 17.183 0.9587 -0.05827 0.99111 0
0.5 15.518 40.463 4.2874 1.1573 2.5596 0
12 1.2877 3.7729 2.4656 0.52417 2.0243 0
1 12.422 16.429 1.2005 0.54206 1.1486 0
4 4.0331 4.9821 0.76214 0.2747 0.83132 0
1 12.422 12.608 0.011975 0.04202 0.139 1
24 0.67765 0.87196 0.29552 0.42946 0.50506 1
1 12.422 20.233 1.8306 0.092949 1.71 0
12 1.2877 4.9908 4.5945 1.3554 2.6643 0
1 12.422 8.7292 -0.65388 0.16972 -0.59571 1
4 4.0331 0.88129 -2.0027 -1.175 -2.5818 1
0.5 15.518 8.9504 -1.157 -0.51726 -1.2057 1
24 0.67765 0.5485 -0.066216 0.39441 0.2102 1
0.5 15.518 10.23 -0.86621 -0.12473 -0.86335 0
24 0.67765 0.21878 -1.6904 -1.8744 -2.3786 0
0.5 15.518 13.464 -0.34081 0.069099 -0.20236 1
24 0.67765 0.46438 -0.52025 -0.17711 -0.45273 1
0.5 15.518 18.55 0.38396 0.33085 0.62145 1
4 4.0331 4.3828 0.28484 0.2163 0.45899 1
0.5 15.518 22.662 1.0983 0.58965 1.0405 0
4 4.0331 2.7565 -0.7547 -0.23916 -0.77916 0
0.5 15.518 23.101 1.337 0.64708 1.2384 1
1 12.422 17.016 0.94467 0.037208 0.988 1
0.5 15.518 11.052 -0.83907 -0.21577 -0.80626 0
1 12.422 9.2882 -0.62212 0.15476 -0.50296 0
12 1.2877 1.3868 0.21547 0.4875 0.43743 0
24 0.67765 0.71722 -0.27226 -0.25392 -0.03232 0
12 1.2877 1.2633 -0.25871 -0.089391 -0.025196 1
24 0.67765 0.67678 0.016387 0.42796 0.20622 1
0.5 15.518 15.62 0.14424 0.35493 0.35127 1
24 0.67765 0.36972 -1.096 -1.0492 -1.2779 1
1 12.422 14.139 0.35737 -0.014824 0.49278 0
24 0.67765 1.4725 1.236 0.77464 1.2213 0
0.5 15.518 28.994 2.4076 0.90302 1.9465 0
12 1.2877 1.9323 0.44082 -0.0024116 0.64179 0
1 12.422 15.854 1.0628 0.51902 1.064 0
24 0.67765 1.007 0.45437 0.16443 0.5859 0
4 4.0331 5.2474 1.6401 1.4003 1.6114 0
24 0.67765 0.95411 -0.66167 -1.4199 -0.64896 0
4 4.0331 5.3568 1.0218 0.24243 1.0504 0
24 0.67765 1.2421 1.0837 0.51251 1.0834 0
4 4.0331 2.0337 -1.1621 -0.55135 -1.245 1
24 0.67765 0.30171 -0.34553 0.62085 -0.16178 1
0.5 15.518 16.117 0.070819 0.33382 0.26691 1
24 0.67765 0.45097 -0.82566 -0.56424 -0.7928 1
4 4.0331 7.0961 1.9623 0.39256 1.7326 0
24 0.67765 2.354 2.6445 0.86579 2.0256 0
1 12.422 8.9377 -0.84058 -0.33736 -0.75831 0
24 0.67765 0.43885 -0.47242 0.17637 -0.42917 0
1 12.422 12.105 0.28676 0.8034 0.38218 1
4 4.0331 1.2646 -1.8923 -1.6163 -2.2536 1
1 12.422 14.052 0.45256 0.1052 0.55532 0
24 0.67765 1.1708 0.85425 0.57368 0.99673 0
1 12.422 8.1504 -0.99482 -0.35288 -1.0443 1
12 1.2877 0.59929 -0.92504 -0.25209 -0.92245 1
1 12.422 19.724 2.4736 1.2906 2.0297 0
12 1.2877 1.606 -0.21665 -0.65372 -0.00076778 0
1 12.422 6.6729 -1.4208 -0.68025 -1.6203 0
12 1.2877 0.43566 -1.0808 -0.45265 -1.2684 0
0.5 15.518 14.735 -0.16068 0.1154 0.049407 0
4 4.0331 3.5424 -0.28255 0.017748 -0.12764 0
0.5 15.518 5.4968 -1.6771 -1.086 -2.8772 1
4 4.0331 2.4105 -0.82095 -0.18297 -0.8274 1
0.5 15.518 10.638 -0.86095 -0.29817 -0.89395 1
12 1.2877 1.3008 -0.022112 0.34386 0.18915 1
1 12.422 11.935 0.0040624 0.10889 0.094369 0
4 4.0331 3.8378 0.003236 0.11136 0.12877 0
4 4.0331 4.0143 0.60507 1.027 0.65799 0
12 1.2877 1.0676 -1.1366 -1.5041 -1.2028 0
4 4.0331 5.14 1.357 1.1441 1.311 0
24 0.67765 0.95129 -0.32423 -0.86748 -0.22852 0
1 12.422 10.568 -0.36078 -0.072679 -0.27584 0
4 4.0331 3.6608 0.051893 0.12538 0.18506 0
1 12.422 15.047 0.84001 0.57237 0.92704 1
24 0.67765 0.79515 -0.15128 -0.12282 0.044229 1
0.5 15.518 12.886 -0.99077 -1.6211 -1.0185 1
1 12.422 10.867 0.2706 1.2768 0.38402 1
1 12.422 12.89 0.35227 0.47881 0.50479 1
12 1.2877 0.94221 -0.70762 -0.46809 -0.64848 1
0.5 155.18 106.5 -0.89527 -0.26931 -0.90588 1
4 40.331 41.655 0.18207 0.33532 0.2315 1
4 40.331 45.941 0.1982 -0.37148 0.29743 1
12 12.877 19.855 0.65845 0.61677 0.75465 1
0.5 155.18 132.88 -0.43659 0.034511 -0.28034 0
24 6.7765 5.2784 -0.41516 0.1174 -0.19182 0
0.5 155.18 139.77 -0.24654 0.17565 -0.055345 0
12 12.877 7.3992 -0.86548 -0.034383 -0.82866 0
0.5 155.18 117.13 -0.66038 0.0859 -0.59029 1
24 6.7765 2.2231 -0.9812 -0.17264 -1.1139 1
4 40.331 39.511 -0.21591 -0.52469 -0.086774 0
24 6.7765 11.613 0.6326 0.6417 0.8439 0
0.5 155.18 197.16 0.77437 0.56071 0.82961 1
4 40.331 11.64 -1.639 -0.30588 -1.8399 1
0.5 155.18 139.77 -0.29598 0.21129 -0.14185 0
12 12.877 6.9183 -0.88258 -0.075224 -0.84894 0
1 124.22 142.25 0.71369 0.65416 0.80812 0
12 12.877 10.12 -0.51241 -0.13916 -0.39565 0
4 40.331 38.438 -0.096814 -0.048906 -0.02137 1
12 12.877 12.856 -0.11727 0.28004 0.092909 1
1 124.22 104.46 -0.41866 -0.17397 -0.32813 1
24 6.7765 7.2746 -0.092964 0.2662 0.18028 1
0.5 155.18 214.49 0.91666 0.32845 0.95625 1
12 12.877 23.592 1.0662 0.37624 1.0322 1
1 124.22 95.727 -0.62069 0.01116 -0.52441 1
4 40.331 17.714 -1.3063 -0.1156 -1.4435 1
1 124.22 53.594 -1.7608 -1.0561 -2.3825 0
12 12.877 15.696 0.32301 0.54755 0.44268 0
0.5 155.18 102.17 -0.76053 0.33501 -0.74467 1
1 124.22 85.177 -0.94867 -0.54935 -0.93889 1
1 124.22 118.64 0.057481 0.27837 0.19563 0
24 6.7765 4.6072 -0.50747 -0.0040446 -0.34966 0
0.5 155.18 248.78 1.8032 0.70435 1.6948 0
24 6.7765 9.371 0.26297 0.060765 0.5871 0
4 40.331 54.787 1.1079 0.28597 1.1202 0
24 6.7765 12.834 0.75447 0.29209 0.96605 0
1 124.22 114.79 -0.12194 -0.040443 0.004172 0
24 6.7765 7.5204 -0.040683 0.24041 0.24758 0
4 40.331 67.201 1.533 -0.15985 1.3344 0
24 6.7765 24.341 3.1054 0.78333 2.2708 0
0.5 155.18 110.74 -0.78834 -0.13068 -0.72471 1
4 40.331 13.757 -1.4737 -0.17397 -1.6832 1
0.5 155.18 251.25 1.7509 0.55996 1.5931 1
12 12.877 22.25 0.87282 0.26159 0.96427 1
0.5 155.18 215.99 1.4068 0.8684 1.2764 0
1 124.22 156 0.55667 -0.51526 0.67654 0
12 12.877 47.534 4.4796 1.0089 2.5597 0
24 6.7765 31.749 3.7976 0.13286 2.5336 0
0.5 155.18 163.16 -0.065925 -0.15075 0.16904 1
1 124.22 131.22 0.36357 0.53416 0.49969 1
0.5 155.18 181.59 0.042158 -0.78897 0.19005 0
1 124.22 146.36 1.168 1.1594 1.198 0
0.5 155.18 104.66 -0.93856 -0.28481 -0.95514 0
24 6.7765 7.3614 -0.10921 0.2828 0.12323 0
0.5 155.18 144.94 -0.26511 -0.021921 -0.085538 0
24 6.7765 9.9747 0.39863 0.31438 0.61735 0
12 12.877 32.928 2.3848 0.85833 1.9181 0
24 6.7765 20.119 1.6087 -0.049883 1.4938 0
0.5 155.18 185.96 0.50297 0.40642 0.63327 1
12 12.877 11.502 -0.28954 0.033777 -0.050103 1
4 40.331 43.6 0.34474 0.3435 0.43197 1
24 6.7765 7.4826 -0.085794 0.069134 0.16356 1
12 12.877 6.0581 -1.0103 -0.58988 -1.1351 0
24 6.7765 3.1956 -0.71887 0.60552 -0.69993 0
4 40.331 4.0347 -2.0491 -0.58895 -3.1365 1
12 12.877 1.6052 -1.3591 0.38743 -2.1364 1
0.5 155.18 93.14 -1.0698 -0.36997 -1.2142 1
24 6.7765 6.226 -0.26423 0.25259 0.038084 1
0.5 155.18 118.81 -0.65998 -0.056739 -0.58186 1
4 40.331 29.932 -0.53349 -0.011974 -0.41347 1
0.5 155.18 261.48 1.1641 -0.27203 1.1471 0
1 124.22 198.15 2.4468 1.2257 2.1202 0
1 124.22 117.15 -0.19103 0.1824 -0.091917 1
12 12.877 9.8474 -0.54893 0.050567 -0.44099 1
4 40.331 30.423 -0.66962 -0.58134 -0.62481 1
12 12.877 13.492 -0.0008464 0.64403 0.14327 1
1 124.22 107.87 -0.29459 -0.098609 -0.15237 1
4 40.331 42.739 0.34542 0.30314 0.38741 1
12 12.877 8.8621 -0.55517 0.44888 -0.45751 0
24 6.7765 3.7672 -0.75723 -0.34177 -0.68704 0
1 124.22 93.704 -0.64208 -0.067097 -0.50762 1
4 40.331 21.933 -1.0146 -0.068346 -1.0549 1
1 124.22 112.29 -0.20799 0.066243 -0.075872 1
4 40.331 34.674 -0.30555 0.070156 -0.23767 1
12 12.877 16.309 0.27616 0.70119 0.48912 0
24 6.7765 7.9276 -0.13447 -0.33638 0.083832 0
4 40.331 39.52 0.12903 0.43617 0.20002 1
12 12.877 11.418 -0.35493 -0.089715 -0.19888 1
0.5 155.18 158.08 0.022372 0.18931 0.20041 1
4 40.331 31.498 -0.43751 -0.0011112 -0.36414 1
12 12.877 26.699 1.243 0.31369 1.2194 0
24 6.7765 16.696 1.3324 0.33855 1.3722 0
4 40.331 56.17 0.95511 -0.092837 1.0077 1
12 12.877 24.815 1.3632 0.58749 1.2841 1
4 40.331 19.156 -1.0379 0.37675 -1.0026 1
24 6.7765 1.2951 -1.0814 -0.88996 -1.8418 1
1 124.22 81.97 -0.89131 0.014218 -0.8331 1
12 12.877 3.5678 -1.1892 -0.20619 -1.4032 1
1 124.22 69.592 -1.2426 -0.37579 -1.4413 1
24 6.7765 1.7868 -1.0756 -0.048202 -1.2698 1
1 124.22 109.54 -0.5091 -0.47463 -0.41215 0
12 12.877 29.426 2.1951 0.84613 1.712 0
0.5 155.18 215.94 1.0591 0.5727 1.0728 0
4 40.331 17.708 -1.1583 -0.21162 -1.175 0
1 124.22 71.216 -1.5244 -1.3519 -1.9106 1
4 40.331 41.904 0.47504 0.98085 0.5753 1
1 124.22 127.93 0.51945 0.98286 0.62739 1
24 6.7765 3.2246 -0.81672 -0.5678 -0.86867 1
0.5 155.18 95.025 -0.92825 -0.049001 -0.97578 0
1 124.22 80.832 -0.9099 -0.10897 -0.8783 0
1 124.22 111.37 -0.2456 0.069785 -0.11625 0
4 40.331 33.073 -0.33516 0.042768 -0.25516 0
1 124.22 139.6 0.55425 0.36462 0.65966 0
12 12.877 13.475 -0.13537 0.095543 0.083245 0
1 124.22 106.83 -0.43562 -0.21115 -0.33681 0
24 6.7765 8.9566 0.16443 0.33501 0.47052 0
0.5 155.18 96.472 -1.0297 -0.48669 -1.0877 0
12 12.877 22.289 1.0834 0.62325 1.0587 0
4 40.331 39.026 0.36745 1.0295 0.49304 0
24 6.7765 4.9046 -0.59087 -0.64065 -0.44102 0
1 1242.2 947.42 -0.66908 -0.25553 -0.58857 1
4 403.31 402.96 0.16223 0.30645 0.21455 1
4 403.31 682.86 2.8221 1.6699 2.3651 0
12 128.77 222.25 0.65011 -0.60788 0.79042 0
1 1242.2 1335.1 0.28248 0.13386 0.42173 1
12 128.77 172.02 0.30431 0.26383 0.49464 1
1 1242.2 1150.3 -0.26227 -0.13778 -0.13229 0
12 128.77 196.15 0.62268 0.40244 0.75564 0
4 403.31 555.36 1.1587 0.35577 1.1291 0
24 67.765 129.74 0.86959 0.24593 1.1002 0
0.5 1551.8 1867.2 0.57839 0.3156 0.67273 0
4 403.31 449.59 0.50174 0.21729 0.61076 0
0.5 1551.8 3120.8 2.3934 0.56938 1.9131 0
24 67.765 268.39 3.4405 0.55723 2.2117 0
0.5 1551.8 2731 1.9636 0.70222 1.7583 0
4 403.31 562.93 1.3478 0.40516 1.2833 0
4 403.31 329.64 -0.39933 -0.40555 -0.29644 1
12 128.77 134.83 0.028695 0.50343 0.22518 1
0.5 1551.8 1367.3 -0.007978 0.91206 0.15848 1
1 1242.2 1038.4 -0.8907 -1.364 -0.87924 1
0.5 1551.8 1815.7 0.36871 0.17479 0.48245 0
24 67.765 119.75 0.49329 0.2994 0.70835 0
4 403.31 404.69 0.22652 0.23438 0.34079 1
24 67.765 65.881 -0.17694 0.10551 0.067845 1
1 1242.2 1348 0.35241 0.18579 0.47729 0
24 67.765 87.032 0.13938 0.20235 0.44744 0
4 403.31 542.21 0.9667 0.056217 0.96504 1
12 128.77 224.06 1.0596 0.43425 1.0067 1
0.5 1551.8 723.93 -1.3202 -0.19836 -1.7243 1
1 1242.2 632.89 -1.3919 -0.17275 -1.7691 1
4 403.31 188.67 -1.1471 0.020987 -1.2347 1
24 67.765 19.309 -0.96439 0.030009 -1.2489 1
12 128.77 108.07 -0.30041 0.44472 -0.062012 1
24 67.765 48.417 -0.51775 -0.1658 -0.26873 1
1 1242.2 1483.3 0.73508 0.61661 0.80207 0
24 67.765 68.51 -0.28908 0.010773 -0.05155 0
1 1242.2 1221 0.22347 0.50584 0.36727 1
12 128.77 73.387 -0.71702 -0.11634 -0.5959 1
12 128.77 145.39 -0.29553 -1.1818 -0.035178 0
24 67.765 94.603 0.43346 1.031 0.65965 0
1 1242.2 847.12 -0.97699 -0.29756 -0.9864 1
24 67.765 41.466 -0.65686 0.15757 -0.51781 1
12 128.77 157.46 0.25137 0.32614 0.4658 0
24 67.765 83.781 0.10349 0.060504 0.36277 0
1 1242.2 918.06 -0.88309 -0.6913 -0.89361 0
4 403.31 480.37 0.97355 0.79886 0.91709 0
0.5 1551.8 1179.8 -0.69309 -0.05714 -0.6259 1
4 403.31 245.24 -0.86514 -0.066339 -0.80494 1
4 403.31 361.12 0.14612 0.97 0.1946 1
12 128.77 81.199 -0.75269 -0.57386 -0.72407 1
4 403.31 645.65 1.6454 0.30112 1.4525 0
12 128.77 296.35 1.8507 0.49237 1.5086 0
12 128.77 57.179 -0.88816 0.50286 -1.0121 1
24 67.765 17.865 -1.0294 -0.37777 -1.3134 1
12 128.77 121.99 -0.22178 0.31075 -0.030246 0
24 67.765 60.237 -0.35771 -0.0045577 -0.062425 0
4 403.31 338.27 -0.33292 -0.0444 -0.25848 1
24 67.765 53.415 -0.40297 0.20836 -0.20767 1
1 1242.2 876.79 -0.78319 -0.078468 -0.7517 1
12 128.77 54.08 -0.93766 0.013851 -1.1661 1
0.5 1551.8 1558.9 -0.014452 0.078419 0.11431 0
12 128.77 175.45 0.37357 0.28606 0.59098 0
0.5 1551.8 1330.8 -0.37408 0.12361 -0.19834 0
12 128.77 71.679 -0.76778 0.009936 -0.73962 0
1 1242.2 1790.1 1.7099 0.70442 1.5412 1
4 403.31 456.41 0.33474 0.08906 0.35753 1
0.5 1551.8 1436.2 -0.25277 0.041307 -0.080802 0
12 128.77 146.78 0.13071 0.22232 0.39366 0
12 128.77 125.78 -0.11597 0.72492 0.037743 0
24 67.765 51.784 -0.54696 -0.40573 -0.46758 0
0.5 1551.8 1313.5 -0.42842 0.01655 -0.28097 1
4 403.31 358.6 -0.15341 0.089194 -0.061184 1
0.5 1551.8 1509.1 -0.055201 -0.034903 0.07437 0
12 128.77 230.85 1.1403 0.46225 1.1396 0
0.5 1551.8 1681.9 0.18282 0.29869 0.35132 0
24 67.765 57.08 -0.37573 0.081558 -0.17795 0
0.5 1551.8 1331.5 -0.10725 0.86195 0.068749 0
1 1242.2 1025.6 -0.91411 -1.2621 -0.95474 0
0.5 1551.8 997.21 -0.88603 0.058333 -0.87578 0
1 1242.2 841.85 -0.89204 -0.18058 -0.87722 0
1 1242.2 1080.7 -0.37785 -0.090236 -0.26522 1
4 403.31 427.25 0.31786 0.29379 0.39963 1
1 1242.2 2045.2 2.0568 0.61286 1.8117 0
4 403.31 745.9 2.5943 0.8494 2.1078 0
1 1242.2 892.38 -0.82248 -0.32838 -0.81441 1
12 128.77 139.76 0.031229 0.29052 0.17907 1
0.5 1551.8 2294.4 1.1946 0.38016 1.1803 1
12 128.77 253.63 1.3085 0.3832 1.1984 1
0.5 1551.8 678.45 -1.4679 -0.65329 -2.2273 0
4 403.31 320.33 -0.39794 0.24651 -0.33232 0
0.5 1551.8 3051.4 2.7315 1.1078 2.0998 1
24 67.765 97.217 0.26577 -0.062853 0.54005 1
1 1242.2 1348.3 0.41863 0.2106 0.48853 1
4 403.31 460.29 0.58793 0.2528 0.5693 1
1 1242.2 1236 0.098184 0.36889 0.19957 1
24 67.765 47.316 -0.57223 0.018082 -0.42945 1
0.5 1551.8 667.94 -1.277 -0.15236 -1.9287 1
1 1242.2 587.2 -1.3372 -0.29523 -1.7964 1
0.5 1551.8 1564.9 0.016431 0.21111 0.20977 0
24 67.765 56.373 -0.33119 0.1006 -0.12237 0
0.5 1551.8 1509 -0.15609 0.14405 0.028938 0
4 403.31 340.13 -0.33852 0.045047 -0.22239 0
1 1242.2 690.52 -1.2047 0.028029 -1.3052 0
24 67.765 7.6301 -1.1857 -0.16604 -2.0399 0
1 1242.2 875.58 -0.86611 -0.2627 -0.81906 1
12 128.77 96.039 -0.54555 0.16268 -0.41873 1
4 403.31 221.56 -1.0414 -0.33236 -1.0271 0
24 67.765 44.464 -0.52335 0.3639 -0.34812 0
1 1242.2 939.69 -0.70703 -0.069845 -0.70712 1
24 67.765 34.162 -0.68398 0.082436 -0.63071 1
0.5 1551.8 1606.7 -0.0040837 0.060039 0.16562 0
24 67.765 111.54 0.72871 0.30525 0.8525 0
0.5 1551.8 1159.8 -0.57681 0.36969 -0.45736 1
1 1242.2 951.66 -0.80137 -0.45445 -0.76496 1
0.5 1551.8 1488.6 -0.10377 0.54395 -0.0068019 1
12 128.77 37.544 -1.0625 -0.24881 -1.4907 1
4 403.31 328.39 -0.44466 -0.064088 -0.35469 0
24 67.765 52.699 -0.43605 0.2147 -0.21208 0
4 403.31 84.204 -1.8079 0.033974 -2.3834 1
12 128.77 17.82 -1.3349 -0.1261 -2.4999 1
